1011.79180431247	2106.79560415953	1334.78871047967	2452.83377445762	2270.37486935959	2148.20918920268	997.472134402124	3136.17277502697	2648.40730553267	1308.04620905073	1686.79671661616	1814.35142604108	1971.85680593251	2421.30933842205	390.615459533805	1037.64189022438	1142.68289172309	510.904011159397	730.816110888715	1136.92587548564	1421.52507342513	804.70276877638	691.962629825679	2096.07874571986	1213.92493217092
73.7036541224211	202.147309493409	69.9242622812065	119.455861835151	200.061788399827	83.4628629140234	89.6621876560466	108.196537104738	79.009850630733	97.1721569736543	100.103103630264	119.958587201292	60.106275980616	140.122300634773	65.4950614890164	73.4223586289292	75.9369344572754	73.6058545690859	72.6151550779678	91.2755010123889	92.2095871873413	74.5038330635204	67.420138360346	133.980914889993	81.1568186705505
110.494294479921	206.679560553812	220.155782384829	126.309408495564	118.509688086237	135.330554779895	138.822204313201	234.629824958895	403.903730625214	291.642205830244	214.756200328	163.52672032327	614.259482541147	163.958152167365	72.5792994441445	293.32548747079	117.016111968345	102.804812588867	97.6890580353984	136.177781687132	81.9790760836827	107.197106241185	236.388653522521	310.334757664386	176.451443056033
122.581028883801	223.744174105095	190.991003694041	317.391737231014	185.407746617011	312.249618937923	230.99059940763	435.511616142569	521.615847246782	380.20194245487	278.913309225501	386.148936170213	284.621595451516	344.600043891627	86.6776162854416	258.931144037725	109.151928038613	134.106333871869	158.346159909597	162.148596242757	260.146767403983	176.74608304293	178.798982342377	275.039684822946	186.588252686293
75.3548278844323	130.919712806255	192.855556036633	259.506312734112	54.9613824257148	327.364966343203	299.769710134619	286.473610687459	243.026885827749	316.438732384063	265.881512834437	298.979516386679	326.181793848616	376.528122071548	59.9303615552158	117.988234095369	72.906497033243	186.686104065987	106.680787856394	89.5630453111264	245.6675520492	266.414655385774	164.011753816381	217.411723076694	171.967999807551
100.975508953961	433.996680583339	368.842623684972	745.319624496628	257.630159919599	546.747320226068	337.706237407894	716.173358761605	577.645127586663	417.445904123747	648.281965724793	622.860595124978	420.41500349615	728.908484678887	73.6117021276598	185.621738082826	77.316774287985	179.509704773881	138.128783365167	193.153583734145	283.239581936192	249.674773818207	139.263221540955	546.322865184247	220.239936250585
97.4521276595744	206.576407850247	255.137100651497	400.450503405227	124.234041387553	230.597121777591	123.997210794202	246.787470516655	174.718809357066	161.414508925326	185.150664464813	182.828806816816	132.227150456644	171.907694174643	68.784339241354	128.057164514564	74.9526754343206	87.2028231079009	78.2293170399778	104.095087458317	91.205369922572	70.7424648654074	75.7514451589161	259.299619027013	133.39287970267
229.723634445582	563.686864377161	938.38107381163	1466.80250242511	475.555851063831	1061.8862417134	560.314340579692	750.833750391144	898.790913858965	801.000415366446	890.217375958902	976.961570486928	587.693458240633	1027.27620542468	133.652128457164	332.29272304186	153.732085648573	312.145311038941	185.642072506255	303.396761650501	516.607379735343	447.691244520357	218.606210361408	920.836637929223	481.920547608342
258.769209478538	323.921476491628	500.665680906331	781.284574468085	279.312574605746	670.900970616076	405.324590908361	618.209755173839	591.752161943963	434.019234228946	632.359803059367	628.094750282882	322.144056660984	574.821300848206	162.927699579349	408.78843310869	192.311072648592	248.946808510638	136.438265321649	234.088267034633	348.389457798378	249.875125332504	208.491316683162	525.563747831689	399.433560101672
163.63788004693	149.498640473968	338.473723499941	402.064617036885	132.920084937838	344.929807706308	184.550492602792	382.155180045481	720.796543028777	370.859113923838	180.666945929314	141.184948267166	359.84338531519	203.749348498463	90.400979957723	117.219409280001	121.913171021016	147.503123254461	336.336283545424	132.040061323942	250.597471417559	198.331799415381	276.670783975309	657.041073677101	195.722214817419
